-1	-5	2.0750000e-03
-1	-4	1.7916667e-03
-1	-3	1.5416667e-03
-1	-2	1.5333333e-03
-1	-1	2.5833333e-04
-1	0	1.8000000e-03
-1	1	2.8333333e-04
-1	2	8.4166667e-04
-1	3	3.7500000e-04
-1	4	5.0833333e-04
-1	5	4.1666667e-04
-1	6	4.0000000e-04
-1	7	4.2500000e-04
-1	8	3.1666667e-04
-1	9	2.9166667e-04
-1	10	2.5833333e-04
-1	11	4.0000000e-04
-1	12	3.1666667e-04
0	-12	2.7075000e-02
0	-11	5.1250000e-03
0	-10	8.3000000e-03
0	-9	4.9916667e-03
0	-8	3.9416667e-03
0	-7	3.0833333e-03
0	-6	2.5500000e-03
0	-5	2.1583333e-03
0	-4	1.7916667e-03
0	-3	1.6000000e-03
0	-2	1.1166667e-03
0	-1	2.0083333e-03
0	0	0.0000000e+00
0	1	1.3833333e-03
0	2	5.9166667e-04
0	3	4.9166667e-04
0	4	4.0833333e-04
0	5	4.0833333e-04
0	6	3.7500000e-04
0	7	3.1666667e-04
0	8	4.0000000e-04
0	9	3.3333333e-04
0	10	2.4166667e-04
0	11	4.0833333e-04
0	12	4.5000000e-04
1	-12	5.2166667e-03
1	-11	1.2125000e-02
1	-10	5.9416667e-03
1	-9	5.1333333e-03
1	-8	3.6833333e-03
1	-7	2.9833333e-03
1	-6	2.7500000e-03
1	-5	2.1666667e-03
1	-4	1.7583333e-03
1	-3	1.4666667e-03
1	-2	1.3000000e-03
1	-1	2.8333333e-04
1	0	1.7416667e-03
1	1	2.7500000e-04
1	2	9.0000000e-04
1	3	4.5833333e-04
1	4	4.6666667e-04
1	5	3.5000000e-04
1	6	4.1666667e-04
1	7	3.4166667e-04
1	8	3.4166667e-04
1	9	3.9166667e-04
1	10	3.0833333e-04
1	11	2.9166667e-04
1	12	3.7500000e-04
2	-12	2.1125000e-02
2	-11	8.1583333e-03
2	-10	6.6250000e-03
2	-9	4.4250000e-03
2	-8	3.6833333e-03
2	-7	2.8833333e-03
2	-6	2.5083333e-03
2	-5	2.0833333e-03
2	-4	1.8500000e-03
2	-3	1.5166667e-03
2	-2	1.1250000e-03
2	-1	1.1750000e-03
2	0	6.7500000e-04
2	1	7.6666667e-04
2	2	7.9166667e-04
2	3	4.4166667e-04
2	4	4.0000000e-04
2	5	5.1666667e-04
2	6	3.6666667e-04
2	7	2.9166667e-04
2	8	2.6666667e-04
2	9	2.4166667e-04
2	10	3.1666667e-04
2	11	3.6666667e-04
2	12	4.1666667e-04
3	-12	9.9750000e-03
3	-11	8.2750000e-03
3	-10	5.1333333e-03
3	-9	4.4833333e-03
3	-8	2.9583333e-03
3	-7	2.7916667e-03
3	-6	2.3583333e-03
3	-5	1.9333333e-03
3	-4	1.7250000e-03
3	-3	1.1500000e-03
3	-2	1.2250000e-03
3	-1	8.0000000e-04
3	0	9.5000000e-04
3	1	7.7500000e-04
3	2	5.0833333e-04
3	3	3.5833333e-04
3	4	4.3333333e-04
3	5	4.6666667e-04
3	6	4.0833333e-04
3	7	3.3333333e-04
3	8	2.8333333e-04
3	9	3.0000000e-04
3	10	3.1666667e-04
3	11	3.4166667e-04
3	12	2.3333333e-04
4	-12	8.4916667e-03
4	-11	7.0250000e-03
4	-10	4.7250000e-03
4	-9	3.6750000e-03
4	-8	2.9750000e-03
4	-7	2.2416667e-03
4	-6	2.1416667e-03
4	-5	1.6833333e-03
4	-4	1.6333333e-03
4	-3	1.3750000e-03
4	-2	1.0333333e-03
4	-1	8.5000000e-04
4	0	7.9166667e-04
4	1	7.3333333e-04
4	2	5.3333333e-04
4	3	4.7500000e-04
4	4	4.8333333e-04
4	5	4.2500000e-04
4	6	3.9166667e-04
4	7	3.7500000e-04
4	8	2.6666667e-04
4	9	2.1666667e-04
4	10	4.4166667e-04
4	11	3.3333333e-04
4	12	3.5833333e-04
5	-12	6.4833333e-03
5	-11	5.4250000e-03
5	-10	3.7000000e-03
5	-9	3.2000000e-03
5	-8	2.7416667e-03
5	-7	2.5583333e-03
5	-6	1.9166667e-03
5	-5	1.7333333e-03
5	-4	1.4250000e-03
5	-3	1.2333333e-03
5	-2	1.0750000e-03
5	-1	9.8333333e-04
5	0	8.0000000e-04
5	1	7.5000000e-04
5	2	7.1666667e-04
5	3	4.4166667e-04
5	4	4.6666667e-04
5	5	3.8333333e-04
5	6	4.0833333e-04
5	7	4.0833333e-04
5	8	3.9166667e-04
5	9	2.7500000e-04
5	10	3.7500000e-04
5	11	4.0000000e-04
5	12	3.0833333e-04
6	-12	5.2500000e-03
6	-11	4.5583333e-03
6	-10	3.0583333e-03
6	-9	2.8166667e-03
6	-8	2.2916667e-03
6	-7	1.9916667e-03
6	-6	1.6583333e-03
6	-5	1.5083333e-03
6	-4	1.5666667e-03
6	-3	1.2833333e-03
6	-2	1.0083333e-03
6	-1	8.7500000e-04
6	0	7.3333333e-04
6	1	7.5833333e-04
6	2	6.0000000e-04
6	3	4.5000000e-04
6	4	4.6666667e-04
6	5	3.1666667e-04
6	6	4.2500000e-04
6	7	2.9166667e-04
6	8	3.3333333e-04
6	9	3.3333333e-04
6	10	3.0833333e-04
6	11	4.5833333e-04
6	12	3.6666667e-04
7	-12	4.3916667e-03
7	-11	4.2083333e-03
7	-10	2.9166667e-03
7	-9	2.4250000e-03
7	-8	1.9666667e-03
7	-7	1.9000000e-03
7	-6	1.5500000e-03
7	-5	1.3833333e-03
7	-4	1.5916667e-03
7	-3	1.0583333e-03
7	-2	1.0166667e-03
7	-1	8.7500000e-04
7	0	6.2500000e-04
7	1	6.8333333e-04
7	2	5.6666667e-04
7	3	4.6666667e-04
7	4	3.9166667e-04
7	5	4.5833333e-04
7	6	3.4166667e-04
7	7	4.0000000e-04
7	8	3.1666667e-04
7	9	2.8333333e-04
7	10	2.9166667e-04
7	11	3.8333333e-04
7	12	3.4166667e-04
8	-12	4.0166667e-03
8	-11	3.8083333e-03
8	-10	2.5333333e-03
8	-9	2.1250000e-03
8	-8	1.9666667e-03
8	-7	1.7500000e-03
8	-6	1.5083333e-03
8	-5	1.4583333e-03
8	-4	1.2583333e-03
8	-3	1.0416667e-03
8	-2	8.9166667e-04
8	-1	7.5000000e-04
8	0	7.4166667e-04
8	1	6.5000000e-04
8	2	5.3333333e-04
8	3	5.0000000e-04
8	4	4.1666667e-04
8	5	3.5000000e-04
8	6	3.6666667e-04
8	7	2.3333333e-04
8	8	3.5000000e-04
8	9	3.3333333e-04
8	10	3.7500000e-04
8	11	3.5833333e-04
8	12	3.2500000e-04
9	-12	3.4416667e-03
9	-11	3.3666667e-03
9	-10	2.5083333e-03
9	-9	2.0166667e-03
9	-8	2.1083333e-03
9	-7	1.5833333e-03
9	-6	1.4416667e-03
9	-5	1.2250000e-03
9	-4	1.2750000e-03
9	-3	1.1583333e-03
9	-2	1.0250000e-03
9	-1	9.5000000e-04
9	0	7.1666667e-04
9	1	5.7500000e-04
9	2	5.2500000e-04
9	3	5.0000000e-04
9	4	4.0833333e-04
9	5	4.8333333e-04
9	6	4.0000000e-04
9	7	3.9166667e-04
9	8	2.6666667e-04
9	9	3.5000000e-04
9	10	4.5833333e-04
9	11	3.7500000e-04
9	12	2.6666667e-04
10	-12	3.4833333e-03
10	-11	3.2916667e-03
10	-10	2.5583333e-03
10	-9	1.9166667e-03
10	-8	1.8166667e-03
10	-7	1.7583333e-03
10	-6	1.4333333e-03
10	-5	1.3833333e-03
10	-4	1.2333333e-03
10	-3	1.1500000e-03
10	-2	1.0583333e-03
10	-1	8.9166667e-04
10	0	7.0000000e-04
10	1	7.0000000e-04
10	2	7.0000000e-04
10	3	5.4166667e-04
10	4	5.3333333e-04
10	5	3.6666667e-04
10	6	4.0000000e-04
10	7	4.3333333e-04
10	8	4.3333333e-04
10	9	2.8333333e-04
10	10	4.0833333e-04
10	11	4.7500000e-04
10	12	5.1666667e-04
11	-12	2.9416667e-03
11	-11	4.8083333e-03
11	-10	2.4916667e-03
11	-9	2.3250000e-03
11	-8	2.1833333e-03
11	-7	2.1666667e-03
11	-6	1.9583333e-03
11	-5	1.6000000e-03
11	-4	1.6750000e-03
11	-3	1.3250000e-03
11	-2	1.3416667e-03
11	-1	1.1166667e-03
11	0	9.5833333e-04
11	1	9.2500000e-04
11	2	9.5833333e-04
11	3	6.7500000e-04
11	4	5.9166667e-04
11	5	6.4166667e-04
11	6	4.7500000e-04
11	7	5.1666667e-04
11	8	4.1666667e-04
11	9	4.5833333e-04
11	10	3.9166667e-04
11	11	6.0833333e-04
11	12	3.2500000e-04
12	-12	1.1425000e-02
12	-11	1.5583333e-03
12	-10	2.3583333e-03
12	-9	2.0333333e-03
12	-8	1.7500000e-03
12	-7	1.8416667e-03
12	-6	1.6583333e-03
12	-5	1.4500000e-03
12	-4	1.3666667e-03
12	-3	1.0750000e-03
12	-2	1.1500000e-03
12	-1	1.1416667e-03
12	0	1.0750000e-03
12	1	9.1666667e-04
12	2	6.6666667e-04
12	3	6.6666667e-04
12	4	6.8333333e-04
12	5	4.7500000e-04
12	6	5.3333333e-04
12	7	3.2500000e-04
12	8	3.8333333e-04
12	9	3.6666667e-04
12	10	4.2500000e-04
12	11	3.3333333e-04
12	12	1.5333333e-03
